period,year,quarter,county,fuel_type,sales
2023-Q3,2023,3,Tuolumne,PHEV,6
2023-Q3,2023,3,Ventura,Electric,2040
2023-Q3,2023,3,Ventura,Hydrogen,11
2023-Q3,2023,3,Ventura,PHEV,342
2023-Q3,2023,3,Yolo,Electric,397
2023-Q3,2023,3,Yolo,Hydrogen,7
2023-Q3,2023,3,Yolo,PHEV,64
2023-Q3,2023,3,Yuba,Electric,67
2023-Q3,2023,3,Yuba,PHEV,5
2023-Q4,2023,4,Alameda,Electric,4611
2023-Q4,2023,4,Alameda,Hydrogen,10
2023-Q4,2023,4,Alameda,PHEV,524
2023-Q4,2023,4,Amador,Electric,19
2023-Q4,2023,4,Amador,PHEV,4
2023-Q4,2023,4,Butte,Electric,101
2023-Q4,2023,4,Butte,PHEV,39
2023-Q4,2023,4,Calaveras,Electric,27
2023-Q4,2023,4,Calaveras,PHEV,11
2023-Q4,2023,4,Colusa,Electric,5
2023-Q4,2023,4,Contra Costa,Electric,3051
2023-Q4,2023,4,Contra Costa,Hydrogen,8
2023-Q4,2023,4,Contra Costa,PHEV,424
2023-Q4,2023,4,Del Norte,Electric,2
2023-Q4,2023,4,Del Norte,PHEV,4
2023-Q4,2023,4,El Dorado,Electric,309
2023-Q4,2023,4,El Dorado,PHEV,66
2023-Q4,2023,4,Fresno,Electric,790
2023-Q4,2023,4,Fresno,Hydrogen,1
2023-Q4,2023,4,Fresno,PHEV,134
2023-Q4,2023,4,Glenn,Electric,6
2023-Q4,2023,4,Glenn,PHEV,4
2023-Q4,2023,4,Humboldt,Electric,49
2023-Q4,2023,4,Humboldt,PHEV,31
2023-Q4,2023,4,Imperial,Electric,57
2023-Q4,2023,4,Imperial,PHEV,45
2023-Q4,2023,4,Inyo,Electric,4
2023-Q4,2023,4,Inyo,PHEV,5
2023-Q4,2023,4,Kern,Electric,541
2023-Q4,2023,4,Kern,PHEV,168
2023-Q4,2023,4,Kings,Electric,64
2023-Q4,2023,4,Kings,PHEV,16
2023-Q4,2023,4,Lake,Electric,30
2023-Q4,2023,4,Lake,PHEV,9
2023-Q4,2023,4,Lassen,Electric,5
2023-Q4,2023,4,Lassen,PHEV,2
2023-Q4,2023,4,Los Angeles,Electric,25295
2023-Q4,2023,4,Los Angeles,Hydrogen,98
2023-Q4,2023,4,Los Angeles,PHEV,4133
2023-Q4,2023,4,Madera,Electric,77
2023-Q4,2023,4,Madera,PHEV,13
2023-Q4,2023,4,Marin,Electric,930
2023-Q4,2023,4,Marin,PHEV,182
2023-Q4,2023,4,Mariposa,Electric,8
2023-Q4,2023,4,Mariposa,PHEV,1
2023-Q4,2023,4,Mendocino,Electric,57
2023-Q4,2023,4,Mendocino,PHEV,13
2023-Q4,2023,4,Merced,Electric,144
2023-Q4,2023,4,Merced,PHEV,19
2023-Q4,2023,4,Modoc,Electric,1
2023-Q4,2023,4,Modoc,PHEV,1
2023-Q4,2023,4,Mono,Electric,9
2023-Q4,2023,4,Mono,PHEV,6
2023-Q4,2023,4,Monterey,Electric,394
2023-Q4,2023,4,Monterey,PHEV,100
2023-Q4,2023,4,Napa,Electric,358
2023-Q4,2023,4,Napa,PHEV,50
2023-Q4,2023,4,Nevada,Electric,111
2023-Q4,2023,4,Nevada,PHEV,24
2023-Q4,2023,4,Orange,Electric,10774
2023-Q4,2023,4,Orange,Hydrogen,38
2023-Q4,2023,4,Orange,PHEV,1567
2023-Q4,2023,4,Out Of State,Electric,1390
2023-Q4,2023,4,Out Of State,Hydrogen,11
2023-Q4,2023,4,Out Of State,PHEV,1620
2023-Q4,2023,4,Placer,Electric,956
2023-Q4,2023,4,Placer,Hydrogen,1
2023-Q4,2023,4,Placer,PHEV,143
2023-Q4,2023,4,Plumas,Electric,8
2023-Q4,2023,4,Plumas,PHEV,2
2023-Q4,2023,4,Riverside,Electric,4214
2023-Q4,2023,4,Riverside,Hydrogen,4
2023-Q4,2023,4,Riverside,PHEV,822
2023-Q4,2023,4,Sacramento,Electric,2321
2023-Q4,2023,4,Sacramento,Hydrogen,3
2023-Q4,2023,4,Sacramento,PHEV,393
2023-Q4,2023,4,San Benito,Electric,103
2023-Q4,2023,4,San Benito,PHEV,12
2023-Q4,2023,4,San Bernardino,Electric,3265
2023-Q4,2023,4,San Bernardino,Hydrogen,2
2023-Q4,2023,4,San Bernardino,PHEV,616
2023-Q4,2023,4,San Diego,Electric,7420
2023-Q4,2023,4,San Diego,Hydrogen,8
2023-Q4,2023,4,San Diego,PHEV,1412
2023-Q4,2023,4,San Francisco,Electric,1765
2023-Q4,2023,4,San Francisco,PHEV,283
2023-Q4,2023,4,San Joaquin,Electric,1190
2023-Q4,2023,4,San Joaquin,Hydrogen,2
2023-Q4,2023,4,San Joaquin,PHEV,126
2023-Q4,2023,4,San Luis Obispo,Electric,444
2023-Q4,2023,4,San Luis Obispo,PHEV,112
2023-Q4,2023,4,San Mateo,Electric,2711
2023-Q4,2023,4,San Mateo,Hydrogen,3
2023-Q4,2023,4,San Mateo,PHEV,323
2023-Q4,2023,4,Santa Barbara,Electric,634
2023-Q4,2023,4,Santa Barbara,Hydrogen,1
2023-Q4,2023,4,Santa Barbara,PHEV,145
2023-Q4,2023,4,Santa Clara,Electric,7506
2023-Q4,2023,4,Santa Clara,Hydrogen,24
2023-Q4,2023,4,Santa Clara,PHEV,818
2023-Q4,2023,4,Santa Cruz,Electric,399
2023-Q4,2023,4,Santa Cruz,PHEV,97
2023-Q4,2023,4,Shasta,Electric,92
2023-Q4,2023,4,Shasta,PHEV,29
2023-Q4,2023,4,Sierra,Electric,1
2023-Q4,2023,4,Siskiyou,Electric,13
2023-Q4,2023,4,Siskiyou,PHEV,3
2023-Q4,2023,4,Solano,Electric,750
2023-Q4,2023,4,Solano,Hydrogen,1
2023-Q4,2023,4,Solano,PHEV,94
2023-Q4,2023,4,Sonoma,Electric,885
2023-Q4,2023,4,Sonoma,Hydrogen,1
2023-Q4,2023,4,Sonoma,PHEV,149
2023-Q4,2023,4,Stanislaus,Electric,416
2023-Q4,2023,4,Stanislaus,PHEV,79
2023-Q4,2023,4,Sutter,Electric,63
2023-Q4,2023,4,Sutter,PHEV,11
2023-Q4,2023,4,Tehama,Electric,20
2023-Q4,2023,4,Tehama,PHEV,4
2023-Q4,2023,4,Trinity,Electric,2
2023-Q4,2023,4,Tulare,Electric,177
2023-Q4,2023,4,Tulare,PHEV,63
2023-Q4,2023,4,Tuolumne,Electric,38
2023-Q4,2023,4,Tuolumne,PHEV,14
2023-Q4,2023,4,Ventura,Electric,1855
2023-Q4,2023,4,Ventura,Hydrogen,3
2023-Q4,2023,4,Ventura,PHEV,408
2023-Q4,2023,4,Yolo,Electric,302
2023-Q4,2023,4,Yolo,Hydrogen,1
2023-Q4,2023,4,Yolo,PHEV,70
2023-Q4,2023,4,Yuba,Electric,58
2023-Q4,2023,4,Yuba,PHEV,11
2024-Q1,2024,1,Alameda,Electric,5118
2024-Q1,2024,1,Alameda,Hydrogen,8
2024-Q1,2024,1,Alameda,PHEV,567
2024-Q1,2024,1,Alpine,Electric,1
2024-Q1,2024,1,Amador,Electric,17
2024-Q1,2024,1,Amador,PHEV,9
2024-Q1,2024,1,Butte,Electric,97
2024-Q1,2024,1,Butte,PHEV,33
2024-Q1,2024,1,Calaveras,Electric,30
2024-Q1,2024,1,Calaveras,PHEV,10
2024-Q1,2024,1,Colusa,Electric,5
2024-Q1,2024,1,Colusa,PHEV,2
2024-Q1,2024,1,Contra Costa,Electric,3045
2024-Q1,2024,1,Contra Costa,Hydrogen,2
2024-Q1,2024,1,Contra Costa,PHEV,400
2024-Q1,2024,1,Del Norte,Electric,6
2024-Q1,2024,1,El Dorado,Electric,294
2024-Q1,2024,1,El Dorado,PHEV,57
2024-Q1,2024,1,Fresno,Electric,692
2024-Q1,2024,1,Fresno,PHEV,118
2024-Q1,2024,1,Glenn,Electric,9
2024-Q1,2024,1,Glenn,PHEV,1
2024-Q1,2024,1,Humboldt,Electric,53
2024-Q1,2024,1,Humboldt,PHEV,24
2024-Q1,2024,1,Imperial,Electric,66
2024-Q1,2024,1,Imperial,PHEV,34
2024-Q1,2024,1,Inyo,Electric,9
2024-Q1,2024,1,Inyo,PHEV,6
2024-Q1,2024,1,Kern,Electric,514
2024-Q1,2024,1,Kern,PHEV,133
2024-Q1,2024,1,Kings,Electric,57
2024-Q1,2024,1,Kings,PHEV,14
2024-Q1,2024,1,Lake,Electric,18
2024-Q1,2024,1,Lake,PHEV,8
2024-Q1,2024,1,Lassen,Electric,1
2024-Q1,2024,1,Lassen,PHEV,2
2024-Q1,2024,1,Los Angeles,Electric,24269
2024-Q1,2024,1,Los Angeles,Hydrogen,46
2024-Q1,2024,1,Los Angeles,PHEV,5899
2024-Q1,2024,1,Madera,Electric,84
2024-Q1,2024,1,Madera,PHEV,10
2024-Q1,2024,1,Marin,Electric,991
2024-Q1,2024,1,Marin,Hydrogen,2
2024-Q1,2024,1,Marin,PHEV,212
2024-Q1,2024,1,Mariposa,Electric,5
2024-Q1,2024,1,Mariposa,PHEV,1
2024-Q1,2024,1,Mendocino,Electric,50
2024-Q1,2024,1,Mendocino,PHEV,18
2024-Q1,2024,1,Merced,Electric,120
2024-Q1,2024,1,Merced,PHEV,17
2024-Q1,2024,1,Modoc,Electric,1
2024-Q1,2024,1,Modoc,PHEV,1
2024-Q1,2024,1,Mono,Electric,6
2024-Q1,2024,1,Mono,PHEV,5
2024-Q1,2024,1,Monterey,Electric,423
2024-Q1,2024,1,Monterey,PHEV,74
2024-Q1,2024,1,Napa,Electric,253
2024-Q1,2024,1,Napa,PHEV,44
2024-Q1,2024,1,Nevada,Electric,97
2024-Q1,2024,1,Nevada,PHEV,24
2024-Q1,2024,1,Orange,Electric,10881
2024-Q1,2024,1,Orange,Hydrogen,70
2024-Q1,2024,1,Orange,PHEV,1414
2024-Q1,2024,1,Out Of State,Electric,912
2024-Q1,2024,1,Out Of State,Hydrogen,3
2024-Q1,2024,1,Out Of State,PHEV,1493
2024-Q1,2024,1,Placer,Electric,1080
2024-Q1,2024,1,Placer,Hydrogen,1
2024-Q1,2024,1,Placer,PHEV,142
2024-Q1,2024,1,Plumas,Electric,2
2024-Q1,2024,1,Riverside,Electric,4281
2024-Q1,2024,1,Riverside,Hydrogen,5
2024-Q1,2024,1,Riverside,PHEV,681
2024-Q1,2024,1,Sacramento,Electric,2362
2024-Q1,2024,1,Sacramento,Hydrogen,2
2024-Q1,2024,1,Sacramento,PHEV,349
2024-Q1,2024,1,San Benito,Electric,95
2024-Q1,2024,1,San Benito,PHEV,11
2024-Q1,2024,1,San Bernardino,Electric,3188
2024-Q1,2024,1,San Bernardino,Hydrogen,6
2024-Q1,2024,1,San Bernardino,PHEV,454
2024-Q1,2024,1,San Diego,Electric,7745
2024-Q1,2024,1,San Diego,Hydrogen,5
2024-Q1,2024,1,San Diego,PHEV,1344
2024-Q1,2024,1,San Francisco,Electric,1945
2024-Q1,2024,1,San Francisco,Hydrogen,3
2024-Q1,2024,1,San Francisco,PHEV,315
2024-Q1,2024,1,San Joaquin,Electric,1038
2024-Q1,2024,1,San Joaquin,Hydrogen,1
2024-Q1,2024,1,San Joaquin,PHEV,135
2024-Q1,2024,1,San Luis Obispo,Electric,395
2024-Q1,2024,1,San Luis Obispo,PHEV,94
2024-Q1,2024,1,San Mateo,Electric,2598
2024-Q1,2024,1,San Mateo,Hydrogen,3
2024-Q1,2024,1,San Mateo,PHEV,358
2024-Q1,2024,1,Santa Barbara,Electric,570
2024-Q1,2024,1,Santa Barbara,Hydrogen,2
2024-Q1,2024,1,Santa Barbara,PHEV,134
2024-Q1,2024,1,Santa Clara,Electric,8064
2024-Q1,2024,1,Santa Clara,Hydrogen,32
2024-Q1,2024,1,Santa Clara,PHEV,846
2024-Q1,2024,1,Santa Cruz,Electric,404
2024-Q1,2024,1,Santa Cruz,PHEV,73
2024-Q1,2024,1,Shasta,Electric,85
2024-Q1,2024,1,Shasta,PHEV,22
2024-Q1,2024,1,Sierra,Electric,1
2024-Q1,2024,1,Siskiyou,Electric,7
2024-Q1,2024,1,Siskiyou,PHEV,3
2024-Q1,2024,1,Solano,Electric,601
2024-Q1,2024,1,Solano,PHEV,89
2024-Q1,2024,1,Sonoma,Electric,804
2024-Q1,2024,1,Sonoma,PHEV,150
2024-Q1,2024,1,Stanislaus,Electric,301
2024-Q1,2024,1,Stanislaus,PHEV,56
2024-Q1,2024,1,Sutter,Electric,70
2024-Q1,2024,1,Sutter,PHEV,10
2024-Q1,2024,1,Tehama,Electric,14
2024-Q1,2024,1,Tehama,PHEV,5
2024-Q1,2024,1,Trinity,PHEV,4
2024-Q1,2024,1,Tulare,Electric,156
2024-Q1,2024,1,Tulare,PHEV,64
2024-Q1,2024,1,Tuolumne,Electric,26
2024-Q1,2024,1,Tuolumne,PHEV,12
2024-Q1,2024,1,Ventura,Electric,2000
2024-Q1,2024,1,Ventura,Hydrogen,6
2024-Q1,2024,1,Ventura,PHEV,334
2024-Q1,2024,1,Yolo,Electric,432
2024-Q1,2024,1,Yolo,PHEV,65
2024-Q1,2024,1,Yuba,Electric,43
2024-Q1,2024,1,Yuba,PHEV,9
2024-Q2,2024,2,Alameda,Electric,5119
2024-Q2,2024,2,Alameda,Hydrogen,4
2024-Q2,2024,2,Alameda,PHEV,551
2024-Q2,2024,2,Alpine,Electric,2
2024-Q2,2024,2,Alpine,PHEV,2
2024-Q2,2024,2,Amador,Electric,28
2024-Q2,2024,2,Amador,PHEV,8
2024-Q2,2024,2,Butte,Electric,89
2024-Q2,2024,2,Butte,PHEV,30
2024-Q2,2024,2,Calaveras,Electric,32
2024-Q2,2024,2,Calaveras,PHEV,17
2024-Q2,2024,2,Colusa,Electric,7
2024-Q2,2024,2,Colusa,PHEV,1
2024-Q2,2024,2,Contra Costa,Electric,3457
2024-Q2,2024,2,Contra Costa,Hydrogen,3
2024-Q2,2024,2,Contra Costa,PHEV,446
2024-Q2,2024,2,Del Norte,Electric,8
2024-Q2,2024,2,Del Norte,PHEV,3
2024-Q2,2024,2,El Dorado,Electric,365
2024-Q2,2024,2,El Dorado,PHEV,59
2024-Q2,2024,2,Fresno,Electric,801
2024-Q2,2024,2,Fresno,PHEV,135
2024-Q2,2024,2,Glenn,Electric,6
2024-Q2,2024,2,Glenn,PHEV,1
2024-Q2,2024,2,Humboldt,Electric,66
2024-Q2,2024,2,Humboldt,PHEV,33
2024-Q2,2024,2,Imperial,Electric,96
2024-Q2,2024,2,Imperial,PHEV,31
2024-Q2,2024,2,Inyo,Electric,8
2024-Q2,2024,2,Inyo,PHEV,6
2024-Q2,2024,2,Kern,Electric,628
2024-Q2,2024,2,Kern,PHEV,138
2024-Q2,2024,2,Kings,Electric,71
2024-Q2,2024,2,Kings,PHEV,12
2024-Q2,2024,2,Lake,Electric,26
2024-Q2,2024,2,Lake,PHEV,7
2024-Q2,2024,2,Lassen,Electric,2
2024-Q2,2024,2,Lassen,PHEV,1
2024-Q2,2024,2,Los Angeles,Electric,29127
2024-Q2,2024,2,Los Angeles,Hydrogen,36
2024-Q2,2024,2,Los Angeles,PHEV,4272
2024-Q2,2024,2,Madera,Electric,110
2024-Q2,2024,2,Madera,PHEV,12
2024-Q2,2024,2,Marin,Electric,1015
2024-Q2,2024,2,Marin,PHEV,198
2024-Q2,2024,2,Mariposa,Electric,14
2024-Q2,2024,2,Mariposa,PHEV,1
2024-Q2,2024,2,Mendocino,Electric,42
2024-Q2,2024,2,Mendocino,PHEV,12
2024-Q2,2024,2,Merced,Electric,134
2024-Q2,2024,2,Merced,PHEV,23
2024-Q2,2024,2,Mono,Electric,5
2024-Q2,2024,2,Mono,PHEV,2
2024-Q2,2024,2,Monterey,Electric,463
2024-Q2,2024,2,Monterey,PHEV,80
2024-Q2,2024,2,Napa,Electric,287
2024-Q2,2024,2,Napa,PHEV,44
2024-Q2,2024,2,Nevada,Electric,96
2024-Q2,2024,2,Nevada,PHEV,25
2024-Q2,2024,2,Orange,Electric,13066
2024-Q2,2024,2,Orange,Hydrogen,32
2024-Q2,2024,2,Orange,PHEV,1604
2024-Q2,2024,2,Out Of State,Electric,720
2024-Q2,2024,2,Out Of State,Hydrogen,3
2024-Q2,2024,2,Out Of State,PHEV,3176
2024-Q2,2024,2,Placer,Electric,1240
2024-Q2,2024,2,Placer,PHEV,162
2024-Q2,2024,2,Plumas,Electric,8
2024-Q2,2024,2,Plumas,PHEV,3
2024-Q2,2024,2,Riverside,Electric,5207
2024-Q2,2024,2,Riverside,Hydrogen,1
2024-Q2,2024,2,Riverside,PHEV,694
2024-Q2,2024,2,Sacramento,Electric,3009
2024-Q2,2024,2,Sacramento,Hydrogen,1
2024-Q2,2024,2,Sacramento,PHEV,379
2024-Q2,2024,2,San Benito,Electric,103
2024-Q2,2024,2,San Benito,PHEV,13
2024-Q2,2024,2,San Bernardino,Electric,3953
2024-Q2,2024,2,San Bernardino,Hydrogen,3
2024-Q2,2024,2,San Bernardino,PHEV,512
2024-Q2,2024,2,San Diego,Electric,8829
2024-Q2,2024,2,San Diego,Hydrogen,2
2024-Q2,2024,2,San Diego,PHEV,1266
2024-Q2,2024,2,San Francisco,Electric,1938
2024-Q2,2024,2,San Francisco,PHEV,307
2024-Q2,2024,2,San Joaquin,Electric,1361
2024-Q2,2024,2,San Joaquin,PHEV,136
2024-Q2,2024,2,San Luis Obispo,Electric,387
2024-Q2,2024,2,San Luis Obispo,PHEV,82
2024-Q2,2024,2,San Mateo,Electric,3436
2024-Q2,2024,2,San Mateo,PHEV,327
2024-Q2,2024,2,Santa Barbara,Electric,624
2024-Q2,2024,2,Santa Barbara,PHEV,121
2024-Q2,2024,2,Santa Clara,Electric,8645
2024-Q2,2024,2,Santa Clara,Hydrogen,8
2024-Q2,2024,2,Santa Clara,PHEV,729
2024-Q2,2024,2,Santa Cruz,Electric,413
2024-Q2,2024,2,Santa Cruz,PHEV,60
2024-Q2,2024,2,Shasta,Electric,87
2024-Q2,2024,2,Shasta,PHEV,30
2024-Q2,2024,2,Sierra,Electric,2
2024-Q2,2024,2,Siskiyou,Electric,20
2024-Q2,2024,2,Siskiyou,PHEV,3
2024-Q2,2024,2,Solano,Electric,816
2024-Q2,2024,2,Solano,PHEV,99
2024-Q2,2024,2,Sonoma,Electric,809
2024-Q2,2024,2,Sonoma,PHEV,163
2024-Q2,2024,2,Stanislaus,Electric,505
2024-Q2,2024,2,Stanislaus,PHEV,55
2024-Q2,2024,2,Sutter,Electric,65
2024-Q2,2024,2,Sutter,PHEV,16
2024-Q2,2024,2,Tehama,Electric,16
2024-Q2,2024,2,Tehama,PHEV,7
2024-Q2,2024,2,Trinity,Electric,6
2024-Q2,2024,2,Trinity,PHEV,2
2024-Q2,2024,2,Tulare,Electric,205
2024-Q2,2024,2,Tulare,PHEV,60
2024-Q2,2024,2,Tuolumne,Electric,33
2024-Q2,2024,2,Tuolumne,PHEV,9
2024-Q2,2024,2,Ventura,Electric,2111
2024-Q2,2024,2,Ventura,PHEV,358
2024-Q2,2024,2,Yolo,Electric,337
2024-Q2,2024,2,Yolo,Hydrogen,1
2024-Q2,2024,2,Yolo,PHEV,60
2024-Q2,2024,2,Yuba,Electric,69
2024-Q2,2024,2,Yuba,PHEV,13
2024-Q3,2024,3,Alameda,Electric,4914
2024-Q3,2024,3,Alameda,Hydrogen,7
2024-Q3,2024,3,Alameda,PHEV,589
2024-Q3,2024,3,Alpine,Electric,1
2024-Q3,2024,3,Amador,Electric,32
2024-Q3,2024,3,Amador,PHEV,5
2024-Q3,2024,3,Butte,Electric,95
2024-Q3,2024,3,Butte,PHEV,27
2024-Q3,2024,3,Calaveras,Electric,43
2024-Q3,2024,3,Calaveras,PHEV,10
2024-Q3,2024,3,Colusa,Electric,7
2024-Q3,2024,3,Colusa,PHEV,2
2024-Q3,2024,3,Contra Costa,Electric,3288
2024-Q3,2024,3,Contra Costa,Hydrogen,3
2024-Q3,2024,3,Contra Costa,PHEV,459
2024-Q3,2024,3,Del Norte,Electric,9
2024-Q3,2024,3,Del Norte,PHEV,6
2024-Q3,2024,3,El Dorado,Electric,352
2024-Q3,2024,3,El Dorado,PHEV,57
2024-Q3,2024,3,Fresno,Electric,892
2024-Q3,2024,3,Fresno,PHEV,127
2024-Q3,2024,3,Glenn,Electric,9
2024-Q3,2024,3,Humboldt,Electric,78
2024-Q3,2024,3,Humboldt,PHEV,23
2024-Q3,2024,3,Imperial,Electric,160
2024-Q3,2024,3,Imperial,PHEV,38
2024-Q3,2024,3,Inyo,Electric,5
2024-Q3,2024,3,Inyo,PHEV,8
2024-Q3,2024,3,Kern,Electric,741
2024-Q3,2024,3,Kern,PHEV,131
2024-Q3,2024,3,Kings,Electric,78
2024-Q3,2024,3,Kings,PHEV,12
2024-Q3,2024,3,Lake,Electric,25
2024-Q3,2024,3,Lake,PHEV,7
2024-Q3,2024,3,Lassen,Electric,1
2024-Q3,2024,3,Lassen,PHEV,2
2024-Q3,2024,3,Los Angeles,Electric,28612
2024-Q3,2024,3,Los Angeles,Hydrogen,44
2024-Q3,2024,3,Los Angeles,PHEV,4513
2024-Q3,2024,3,Madera,Electric,120
2024-Q3,2024,3,Madera,PHEV,18
2024-Q3,2024,3,Marin,Electric,1005
2024-Q3,2024,3,Marin,Hydrogen,4
2024-Q3,2024,3,Marin,PHEV,225
2024-Q3,2024,3,Mariposa,Electric,4
2024-Q3,2024,3,Mariposa,PHEV,3
2024-Q3,2024,3,Mendocino,Electric,53
2024-Q3,2024,3,Mendocino,PHEV,20
2024-Q3,2024,3,Merced,Electric,183
2024-Q3,2024,3,Merced,PHEV,32
2024-Q3,2024,3,Modoc,PHEV,1
2024-Q3,2024,3,Mono,Electric,8
2024-Q3,2024,3,Mono,PHEV,3
2024-Q3,2024,3,Monterey,Electric,444
2024-Q3,2024,3,Monterey,PHEV,81
2024-Q3,2024,3,Napa,Electric,339
2024-Q3,2024,3,Napa,PHEV,68
2024-Q3,2024,3,Nevada,Electric,94
2024-Q3,2024,3,Nevada,PHEV,29
2024-Q3,2024,3,Orange,Electric,12344
2024-Q3,2024,3,Orange,Hydrogen,37
2024-Q3,2024,3,Orange,PHEV,1716
2024-Q3,2024,3,Out Of State,Electric,774
2024-Q3,2024,3,Out Of State,Hydrogen,1
2024-Q3,2024,3,Out Of State,PHEV,780
2024-Q3,2024,3,Placer,Electric,1156
2024-Q3,2024,3,Placer,PHEV,180
2024-Q3,2024,3,Plumas,Electric,8
2024-Q3,2024,3,Plumas,PHEV,5
2024-Q3,2024,3,Riverside,Electric,5274
2024-Q3,2024,3,Riverside,Hydrogen,1
2024-Q3,2024,3,Riverside,PHEV,712
2024-Q3,2024,3,Sacramento,Electric,3214
2024-Q3,2024,3,Sacramento,PHEV,475
2024-Q3,2024,3,San Benito,Electric,110
2024-Q3,2024,3,San Benito,PHEV,15
2024-Q3,2024,3,San Bernardino,Electric,4050
2024-Q3,2024,3,San Bernardino,Hydrogen,2
2024-Q3,2024,3,San Bernardino,PHEV,521
2024-Q3,2024,3,San Diego,Electric,8513
2024-Q3,2024,3,San Diego,Hydrogen,4
2024-Q3,2024,3,San Diego,PHEV,1451
2024-Q3,2024,3,San Francisco,Electric,2010
2024-Q3,2024,3,San Francisco,Hydrogen,1
2024-Q3,2024,3,San Francisco,PHEV,360
2024-Q3,2024,3,San Joaquin,Electric,1327
2024-Q3,2024,3,San Joaquin,PHEV,127
2024-Q3,2024,3,San Luis Obispo,Electric,399
2024-Q3,2024,3,San Luis Obispo,PHEV,97
2024-Q3,2024,3,San Mateo,Electric,2762
2024-Q3,2024,3,San Mateo,Hydrogen,3
2024-Q3,2024,3,San Mateo,PHEV,445
2024-Q3,2024,3,Santa Barbara,Electric,695
2024-Q3,2024,3,Santa Barbara,Hydrogen,4
2024-Q3,2024,3,Santa Barbara,PHEV,126
2024-Q3,2024,3,Santa Clara,Electric,9645
2024-Q3,2024,3,Santa Clara,Hydrogen,14
2024-Q3,2024,3,Santa Clara,PHEV,920
2024-Q3,2024,3,Santa Cruz,Electric,387
2024-Q3,2024,3,Santa Cruz,PHEV,88
2024-Q3,2024,3,Shasta,Electric,98
2024-Q3,2024,3,Shasta,PHEV,29
2024-Q3,2024,3,Sierra,Electric,3
2024-Q3,2024,3,Siskiyou,Electric,12
2024-Q3,2024,3,Siskiyou,PHEV,6
2024-Q3,2024,3,Solano,Electric,792
2024-Q3,2024,3,Solano,Hydrogen,1
2024-Q3,2024,3,Solano,PHEV,85
2024-Q3,2024,3,Sonoma,Electric,857
2024-Q3,2024,3,Sonoma,PHEV,144
2024-Q3,2024,3,Stanislaus,Electric,541
2024-Q3,2024,3,Stanislaus,PHEV,64
2024-Q3,2024,3,Sutter,Electric,67
2024-Q3,2024,3,Sutter,PHEV,15
2024-Q3,2024,3,Tehama,Electric,17
2024-Q3,2024,3,Tehama,PHEV,10
2024-Q3,2024,3,Trinity,Electric,2
2024-Q3,2024,3,Trinity,PHEV,1
2024-Q3,2024,3,Tulare,Electric,265
2024-Q3,2024,3,Tulare,PHEV,57
2024-Q3,2024,3,Tuolumne,Electric,25
2024-Q3,2024,3,Tuolumne,PHEV,12
2024-Q3,2024,3,Ventura,Electric,2357
2024-Q3,2024,3,Ventura,Hydrogen,1
2024-Q3,2024,3,Ventura,PHEV,376
2024-Q3,2024,3,Yolo,Electric,365
2024-Q3,2024,3,Yolo,Hydrogen,1
2024-Q3,2024,3,Yolo,PHEV,54
2024-Q3,2024,3,Yuba,Electric,77
2024-Q3,2024,3,Yuba,PHEV,7
2024-Q4,2024,4,Alameda,Electric,4777
2024-Q4,2024,4,Alameda,Hydrogen,4
2024-Q4,2024,4,Alameda,PHEV,662
2024-Q4,2024,4,Alpine,Electric,1
2024-Q4,2024,4,Amador,Electric,30
2024-Q4,2024,4,Amador,PHEV,11
2024-Q4,2024,4,Butte,Electric,113
2024-Q4,2024,4,Butte,PHEV,30
2024-Q4,2024,4,Calaveras,Electric,30
2024-Q4,2024,4,Calaveras,PHEV,5
2024-Q4,2024,4,Colusa,Electric,7
2024-Q4,2024,4,Colusa,PHEV,1
2024-Q4,2024,4,Contra Costa,Electric,3095
2024-Q4,2024,4,Contra Costa,Hydrogen,5
2024-Q4,2024,4,Contra Costa,PHEV,533
2024-Q4,2024,4,Del Norte,PHEV,3
2024-Q4,2024,4,El Dorado,Electric,314
2024-Q4,2024,4,El Dorado,PHEV,69
2024-Q4,2024,4,Fresno,Electric,781
2024-Q4,2024,4,Fresno,PHEV,134
2024-Q4,2024,4,Glenn,Electric,10
2024-Q4,2024,4,Glenn,PHEV,2
2024-Q4,2024,4,Humboldt,Electric,70
2024-Q4,2024,4,Humboldt,PHEV,27
2024-Q4,2024,4,Imperial,Electric,216
2024-Q4,2024,4,Imperial,PHEV,26
2024-Q4,2024,4,Inyo,Electric,8
2024-Q4,2024,4,Inyo,PHEV,3
2024-Q4,2024,4,Kern,Electric,642
2024-Q4,2024,4,Kern,Hydrogen,2
2024-Q4,2024,4,Kern,PHEV,135
2024-Q4,2024,4,Kings,Electric,79
2024-Q4,2024,4,Kings,PHEV,9
2024-Q4,2024,4,Lake,Electric,23
2024-Q4,2024,4,Lake,PHEV,10
2024-Q4,2024,4,Lassen,Electric,4
2024-Q4,2024,4,Lassen,PHEV,2
2024-Q4,2024,4,Los Angeles,Electric,26717
2024-Q4,2024,4,Los Angeles,Hydrogen,74
2024-Q4,2024,4,Los Angeles,PHEV,4691
2024-Q4,2024,4,Madera,Electric,117
2024-Q4,2024,4,Madera,PHEV,20
2024-Q4,2024,4,Marin,Electric,1014
2024-Q4,2024,4,Marin,PHEV,265
2024-Q4,2024,4,Mariposa,Electric,9
2024-Q4,2024,4,Mariposa,PHEV,3
